"ReviewID",2012-07-12T00:00:00.0000000,"Qdoba is a kicked up version of Chipotle/Kokopellis. You walk up, choose a form of delivery (burrito, nachos, salad, burrito bowl, etc) you get a choice of meat (chicken, steak, etc) then you chose your toppings (different salsas, lettuce, cheese).  We all know the drill. I will say one thing Qdoba is much better in taste than Kokopellis and Chipotle.","different salsas"
"ReviewID",2012-07-12T00:00:00.0000000,"Qdoba is a kicked up version of Chipotle/Kokopellis. You walk up, choose a form of delivery (burrito, nachos, salad, burrito bowl, etc) you get a choice of meat (chicken, steak, etc) then you chose your toppings (different salsas, lettuce, cheese).  We all know the drill. I will say one thing Qdoba is much better in taste than Kokopellis and Chipotle.","lettuce"
"ReviewID",2012-07-12T00:00:00.0000000,"Qdoba is a kicked up version of Chipotle/Kokopellis. You walk up, choose a form of delivery (burrito, nachos, salad, burrito bowl, etc) you get a choice of meat (chicken, steak, etc) then you chose your toppings (different salsas, lettuce, cheese).  We all know the drill. I will say one thing Qdoba is much better in taste than Kokopellis and Chipotle.","version of Chipotle"
"ReviewID",2012-07-12T00:00:00.0000000,"Qdoba is a kicked up version of Chipotle/Kokopellis. You walk up, choose a form of delivery (burrito, nachos, salad, burrito bowl, etc) you get a choice of meat (chicken, steak, etc) then you chose your toppings (different salsas, lettuce, cheese).  We all know the drill. I will say one thing Qdoba is much better in taste than Kokopellis and Chipotle.","choice of meat"
"ReviewID",2012-07-12T00:00:00.0000000,"Qdoba is a kicked up version of Chipotle/Kokopellis. You walk up, choose a form of delivery (burrito, nachos, salad, burrito bowl, etc) you get a choice of meat (chicken, steak, etc) then you chose your toppings (different salsas, lettuce, cheese).  We all know the drill. I will say one thing Qdoba is much better in taste than Kokopellis and Chipotle.","chicken"
"ReviewID",2012-07-12T00:00:00.0000000,"Qdoba is a kicked up version of Chipotle/Kokopellis. You walk up, choose a form of delivery (burrito, nachos, salad, burrito bowl, etc) you get a choice of meat (chicken, steak, etc) then you chose your toppings (different salsas, lettuce, cheese).  We all know the drill. I will say one thing Qdoba is much better in taste than Kokopellis and Chipotle.","steak"
"ReviewID",2012-07-12T00:00:00.0000000,"Qdoba is a kicked up version of Chipotle/Kokopellis. You walk up, choose a form of delivery (burrito, nachos, salad, burrito bowl, etc) you get a choice of meat (chicken, steak, etc) then you chose your toppings (different salsas, lettuce, cheese).  We all know the drill. I will say one thing Qdoba is much better in taste than Kokopellis and Chipotle.","salad"
"ReviewID",2012-07-12T00:00:00.0000000,"Qdoba is a kicked up version of Chipotle/Kokopellis. You walk up, choose a form of delivery (burrito, nachos, salad, burrito bowl, etc) you get a choice of meat (chicken, steak, etc) then you chose your toppings (different salsas, lettuce, cheese).  We all know the drill. I will say one thing Qdoba is much better in taste than Kokopellis and Chipotle.","toppings"
"ReviewID",2012-07-12T00:00:00.0000000,"Qdoba is a kicked up version of Chipotle/Kokopellis. You walk up, choose a form of delivery (burrito, nachos, salad, burrito bowl, etc) you get a choice of meat (chicken, steak, etc) then you chose your toppings (different salsas, lettuce, cheese).  We all know the drill. I will say one thing Qdoba is much better in taste than Kokopellis and Chipotle.","cheese"
"ReviewID",2012-07-12T00:00:00.0000000,"Qdoba is a kicked up version of Chipotle/Kokopellis. You walk up, choose a form of delivery (burrito, nachos, salad, burrito bowl, etc) you get a choice of meat (chicken, steak, etc) then you chose your toppings (different salsas, lettuce, cheese).  We all know the drill. I will say one thing Qdoba is much better in taste than Kokopellis and Chipotle.","thing Qdoba"
"ReviewID",2012-07-12T00:00:00.0000000,"Qdoba is a kicked up version of Chipotle/Kokopellis. You walk up, choose a form of delivery (burrito, nachos, salad, burrito bowl, etc) you get a choice of meat (chicken, steak, etc) then you chose your toppings (different salsas, lettuce, cheese).  We all know the drill. I will say one thing Qdoba is much better in taste than Kokopellis and Chipotle.","form of delivery"
"ReviewID",2012-07-12T00:00:00.0000000,"Qdoba is a kicked up version of Chipotle/Kokopellis. You walk up, choose a form of delivery (burrito, nachos, salad, burrito bowl, etc) you get a choice of meat (chicken, steak, etc) then you chose your toppings (different salsas, lettuce, cheese).  We all know the drill. I will say one thing Qdoba is much better in taste than Kokopellis and Chipotle.","drill"
"ReviewID",2012-07-12T00:00:00.0000000,"My wife and I live around the corner, hadn't eaten here in a few months. We got food for take out, Mongolian beef,kung po chicken,pad Thai noodles. Mongolian beef, there were more white onions then scallions and it was very bland. Kung po chicken,lots of white meat chicken the whole dish only had one peanut and the taste of this dish was non existent. Very very Blah... Pad Thai noodles,the dish was dry and came out of the container in one giant clump. It tasted like plain noodles, i was glad I had peanut sauce in the fridge to,add to it. Then it was edible .... We will not be going back to G@S.. Very disappointed !!!! From now on it will be Jade palace on 92nd street. For take out Asian! Do yourself a favor go elsewhere!!!","dish"
"ReviewID",2012-07-12T00:00:00.0000000,"My wife and I live around the corner, hadn't eaten here in a few months. We got food for take out, Mongolian beef,kung po chicken,pad Thai noodles. Mongolian beef, there were more white onions then scallions and it was very bland. Kung po chicken,lots of white meat chicken the whole dish only had one peanut and the taste of this dish was non existent. Very very Blah... Pad Thai noodles,the dish was dry and came out of the container in one giant clump. It tasted like plain noodles, i was glad I had peanut sauce in the fridge to,add to it. Then it was edible .... We will not be going back to G@S.. Very disappointed !!!! From now on it will be Jade palace on 92nd street. For take out Asian! Do yourself a favor go elsewhere!!!","kung po chicken"
"ReviewID",2012-07-12T00:00:00.0000000,"My wife and I live around the corner, hadn't eaten here in a few months. We got food for take out, Mongolian beef,kung po chicken,pad Thai noodles. Mongolian beef, there were more white onions then scallions and it was very bland. Kung po chicken,lots of white meat chicken the whole dish only had one peanut and the taste of this dish was non existent. Very very Blah... Pad Thai noodles,the dish was dry and came out of the container in one giant clump. It tasted like plain noodles, i was glad I had peanut sauce in the fridge to,add to it. Then it was edible .... We will not be going back to G@S.. Very disappointed !!!! From now on it will be Jade palace on 92nd street. For take out Asian! Do yourself a favor go elsewhere!!!","white meat chicken"
"ReviewID",2012-07-12T00:00:00.0000000,"My wife and I live around the corner, hadn't eaten here in a few months. We got food for take out, Mongolian beef,kung po chicken,pad Thai noodles. Mongolian beef, there were more white onions then scallions and it was very bland. Kung po chicken,lots of white meat chicken the whole dish only had one peanut and the taste of this dish was non existent. Very very Blah... Pad Thai noodles,the dish was dry and came out of the container in one giant clump. It tasted like plain noodles, i was glad I had peanut sauce in the fridge to,add to it. Then it was edible .... We will not be going back to G@S.. Very disappointed !!!! From now on it will be Jade palace on 92nd street. For take out Asian! Do yourself a favor go elsewhere!!!","Mongolian beef"
"ReviewID",2012-07-12T00:00:00.0000000,"My wife and I live around the corner, hadn't eaten here in a few months. We got food for take out, Mongolian beef,kung po chicken,pad Thai noodles. Mongolian beef, there were more white onions then scallions and it was very bland. Kung po chicken,lots of white meat chicken the whole dish only had one peanut and the taste of this dish was non existent. Very very Blah... Pad Thai noodles,the dish was dry and came out of the container in one giant clump. It tasted like plain noodles, i was glad I had peanut sauce in the fridge to,add to it. Then it was edible .... We will not be going back to G@S.. Very disappointed !!!! From now on it will be Jade palace on 92nd street. For take out Asian! Do yourself a favor go elsewhere!!!","pad Thai noodles"
"ReviewID",2012-07-12T00:00:00.0000000,"My wife and I live around the corner, hadn't eaten here in a few months. We got food for take out, Mongolian beef,kung po chicken,pad Thai noodles. Mongolian beef, there were more white onions then scallions and it was very bland. Kung po chicken,lots of white meat chicken the whole dish only had one peanut and the taste of this dish was non existent. Very very Blah... Pad Thai noodles,the dish was dry and came out of the container in one giant clump. It tasted like plain noodles, i was glad I had peanut sauce in the fridge to,add to it. Then it was edible .... We will not be going back to G@S.. Very disappointed !!!! From now on it will be Jade palace on 92nd street. For take out Asian! Do yourself a favor go elsewhere!!!","white onions"
"ReviewID",2012-07-12T00:00:00.0000000,"My wife and I live around the corner, hadn't eaten here in a few months. We got food for take out, Mongolian beef,kung po chicken,pad Thai noodles. Mongolian beef, there were more white onions then scallions and it was very bland. Kung po chicken,lots of white meat chicken the whole dish only had one peanut and the taste of this dish was non existent. Very very Blah... Pad Thai noodles,the dish was dry and came out of the container in one giant clump. It tasted like plain noodles, i was glad I had peanut sauce in the fridge to,add to it. Then it was edible .... We will not be going back to G@S.. Very disappointed !!!! From now on it will be Jade palace on 92nd street. For take out Asian! Do yourself a favor go elsewhere!!!","wife"
"ReviewID",2012-07-12T00:00:00.0000000,"My wife and I live around the corner, hadn't eaten here in a few months. We got food for take out, Mongolian beef,kung po chicken,pad Thai noodles. Mongolian beef, there were more white onions then scallions and it was very bland. Kung po chicken,lots of white meat chicken the whole dish only had one peanut and the taste of this dish was non existent. Very very Blah... Pad Thai noodles,the dish was dry and came out of the container in one giant clump. It tasted like plain noodles, i was glad I had peanut sauce in the fridge to,add to it. Then it was edible .... We will not be going back to G@S.. Very disappointed !!!! From now on it will be Jade palace on 92nd street. For take out Asian! Do yourself a favor go elsewhere!!!","corner"
"ReviewID",2012-07-12T00:00:00.0000000,"My wife and I live around the corner, hadn't eaten here in a few months. We got food for take out, Mongolian beef,kung po chicken,pad Thai noodles. Mongolian beef, there were more white onions then scallions and it was very bland. Kung po chicken,lots of white meat chicken the whole dish only had one peanut and the taste of this dish was non existent. Very very Blah... Pad Thai noodles,the dish was dry and came out of the container in one giant clump. It tasted like plain noodles, i was glad I had peanut sauce in the fridge to,add to it. Then it was edible .... We will not be going back to G@S.. Very disappointed !!!! From now on it will be Jade palace on 92nd street. For take out Asian! Do yourself a favor go elsewhere!!!","street"
"ReviewID",2012-07-12T00:00:00.0000000,"My wife and I live around the corner, hadn't eaten here in a few months. We got food for take out, Mongolian beef,kung po chicken,pad Thai noodles. Mongolian beef, there were more white onions then scallions and it was very bland. Kung po chicken,lots of white meat chicken the whole dish only had one peanut and the taste of this dish was non existent. Very very Blah... Pad Thai noodles,the dish was dry and came out of the container in one giant clump. It tasted like plain noodles, i was glad I had peanut sauce in the fridge to,add to it. Then it was edible .... We will not be going back to G@S.. Very disappointed !!!! From now on it will be Jade palace on 92nd street. For take out Asian! Do yourself a favor go elsewhere!!!","palace"
"ReviewID",2012-07-12T00:00:00.0000000,"My wife and I live around the corner, hadn't eaten here in a few months. We got food for take out, Mongolian beef,kung po chicken,pad Thai noodles. Mongolian beef, there were more white onions then scallions and it was very bland. Kung po chicken,lots of white meat chicken the whole dish only had one peanut and the taste of this dish was non existent. Very very Blah... Pad Thai noodles,the dish was dry and came out of the container in one giant clump. It tasted like plain noodles, i was glad I had peanut sauce in the fridge to,add to it. Then it was edible .... We will not be going back to G@S.. Very disappointed !!!! From now on it will be Jade palace on 92nd street. For take out Asian! Do yourself a favor go elsewhere!!!","container"
"ReviewID",2012-07-12T00:00:00.0000000,"My wife and I live around the corner, hadn't eaten here in a few months. We got food for take out, Mongolian beef,kung po chicken,pad Thai noodles. Mongolian beef, there were more white onions then scallions and it was very bland. Kung po chicken,lots of white meat chicken the whole dish only had one peanut and the taste of this dish was non existent. Very very Blah... Pad Thai noodles,the dish was dry and came out of the container in one giant clump. It tasted like plain noodles, i was glad I had peanut sauce in the fridge to,add to it. Then it was edible .... We will not be going back to G@S.. Very disappointed !!!! From now on it will be Jade palace on 92nd street. For take out Asian! Do yourself a favor go elsewhere!!!","plain noodles"
"ReviewID",2012-07-12T00:00:00.0000000,"My wife and I live around the corner, hadn't eaten here in a few months. We got food for take out, Mongolian beef,kung po chicken,pad Thai noodles. Mongolian beef, there were more white onions then scallions and it was very bland. Kung po chicken,lots of white meat chicken the whole dish only had one peanut and the taste of this dish was non existent. Very very Blah... Pad Thai noodles,the dish was dry and came out of the container in one giant clump. It tasted like plain noodles, i was glad I had peanut sauce in the fridge to,add to it. Then it was edible .... We will not be going back to G@S.. Very disappointed !!!! From now on it will be Jade palace on 92nd street. For take out Asian! Do yourself a favor go elsewhere!!!","taste"
"ReviewID",2012-07-12T00:00:00.0000000,"My wife and I live around the corner, hadn't eaten here in a few months. We got food for take out, Mongolian beef,kung po chicken,pad Thai noodles. Mongolian beef, there were more white onions then scallions and it was very bland. Kung po chicken,lots of white meat chicken the whole dish only had one peanut and the taste of this dish was non existent. Very very Blah... Pad Thai noodles,the dish was dry and came out of the container in one giant clump. It tasted like plain noodles, i was glad I had peanut sauce in the fridge to,add to it. Then it was edible .... We will not be going back to G@S.. Very disappointed !!!! From now on it will be Jade palace on 92nd street. For take out Asian! Do yourself a favor go elsewhere!!!","peanut sauce"
"ReviewID",2012-07-12T00:00:00.0000000,"My wife and I live around the corner, hadn't eaten here in a few months. We got food for take out, Mongolian beef,kung po chicken,pad Thai noodles. Mongolian beef, there were more white onions then scallions and it was very bland. Kung po chicken,lots of white meat chicken the whole dish only had one peanut and the taste of this dish was non existent. Very very Blah... Pad Thai noodles,the dish was dry and came out of the container in one giant clump. It tasted like plain noodles, i was glad I had peanut sauce in the fridge to,add to it. Then it was edible .... We will not be going back to G@S.. Very disappointed !!!! From now on it will be Jade palace on 92nd street. For take out Asian! Do yourself a favor go elsewhere!!!","scallions"
"ReviewID",2012-07-12T00:00:00.0000000,"My wife and I live around the corner, hadn't eaten here in a few months. We got food for take out, Mongolian beef,kung po chicken,pad Thai noodles. Mongolian beef, there were more white onions then scallions and it was very bland. Kung po chicken,lots of white meat chicken the whole dish only had one peanut and the taste of this dish was non existent. Very very Blah... Pad Thai noodles,the dish was dry and came out of the container in one giant clump. It tasted like plain noodles, i was glad I had peanut sauce in the fridge to,add to it. Then it was edible .... We will not be going back to G@S.. Very disappointed !!!! From now on it will be Jade palace on 92nd street. For take out Asian! Do yourself a favor go elsewhere!!!","giant clump"
"ReviewID",2012-07-12T00:00:00.0000000,"My wife and I live around the corner, hadn't eaten here in a few months. We got food for take out, Mongolian beef,kung po chicken,pad Thai noodles. Mongolian beef, there were more white onions then scallions and it was very bland. Kung po chicken,lots of white meat chicken the whole dish only had one peanut and the taste of this dish was non existent. Very very Blah... Pad Thai noodles,the dish was dry and came out of the container in one giant clump. It tasted like plain noodles, i was glad I had peanut sauce in the fridge to,add to it. Then it was edible .... We will not be going back to G@S.. Very disappointed !!!! From now on it will be Jade palace on 92nd street. For take out Asian! Do yourself a favor go elsewhere!!!","fridge"
"ReviewID",2012-07-12T00:00:00.0000000,"My wife and I live around the corner, hadn't eaten here in a few months. We got food for take out, Mongolian beef,kung po chicken,pad Thai noodles. Mongolian beef, there were more white onions then scallions and it was very bland. Kung po chicken,lots of white meat chicken the whole dish only had one peanut and the taste of this dish was non existent. Very very Blah... Pad Thai noodles,the dish was dry and came out of the container in one giant clump. It tasted like plain noodles, i was glad I had peanut sauce in the fridge to,add to it. Then it was edible .... We will not be going back to G@S.. Very disappointed !!!! From now on it will be Jade palace on 92nd street. For take out Asian! Do yourself a favor go elsewhere!!!","food"
"ReviewID",2012-07-12T00:00:00.0000000,"My wife and I live around the corner, hadn't eaten here in a few months. We got food for take out, Mongolian beef,kung po chicken,pad Thai noodles. Mongolian beef, there were more white onions then scallions and it was very bland. Kung po chicken,lots of white meat chicken the whole dish only had one peanut and the taste of this dish was non existent. Very very Blah... Pad Thai noodles,the dish was dry and came out of the container in one giant clump. It tasted like plain noodles, i was glad I had peanut sauce in the fridge to,add to it. Then it was edible .... We will not be going back to G@S.. Very disappointed !!!! From now on it will be Jade palace on 92nd street. For take out Asian! Do yourself a favor go elsewhere!!!","months"
"ReviewID",2012-07-12T00:00:00.0000000,"My wife and I live around the corner, hadn't eaten here in a few months. We got food for take out, Mongolian beef,kung po chicken,pad Thai noodles. Mongolian beef, there were more white onions then scallions and it was very bland. Kung po chicken,lots of white meat chicken the whole dish only had one peanut and the taste of this dish was non existent. Very very Blah... Pad Thai noodles,the dish was dry and came out of the container in one giant clump. It tasted like plain noodles, i was glad I had peanut sauce in the fridge to,add to it. Then it was edible .... We will not be going back to G@S.. Very disappointed !!!! From now on it will be Jade palace on 92nd street. For take out Asian! Do yourself a favor go elsewhere!!!","favor"
"ReviewID",2012-07-12T00:00:00.0000000,"I used to come here about once a week for their amazing vegetarian sandwiches. My favorite is the griefo with pepper jack cheese, hemp cream cheese, guacamole, sprouts, lettuce, black olives, onions, mushrooms, cucumbers, and tomatoes. The hemp cream cheese is to DIE for seriously! I also enjoy the humbolt, which is very similar, and the majic mushroom with sliced portabella mushrooms, teriyaki glaze, green bell peppers, pineapple and pepper jack cheese. The 8inch is soo big but makes a great and filling lunch. You can't beat the prices either. Get the garlic herb bread, it is the best. The only thing I do not like about this place is that the whole ""marijuana"" theme can get old and annoying. This location can also get really really busy and the sandwiches take time to make. Staff is usually pretty friendly and social though. One last thing is that if you eat there or have to wait for a while your clothes will smell like food :/","pepper jack cheese"
"ReviewID",2012-07-12T00:00:00.0000000,"I used to come here about once a week for their amazing vegetarian sandwiches. My favorite is the griefo with pepper jack cheese, hemp cream cheese, guacamole, sprouts, lettuce, black olives, onions, mushrooms, cucumbers, and tomatoes. The hemp cream cheese is to DIE for seriously! I also enjoy the humbolt, which is very similar, and the majic mushroom with sliced portabella mushrooms, teriyaki glaze, green bell peppers, pineapple and pepper jack cheese. The 8inch is soo big but makes a great and filling lunch. You can't beat the prices either. Get the garlic herb bread, it is the best. The only thing I do not like about this place is that the whole ""marijuana"" theme can get old and annoying. This location can also get really really busy and the sandwiches take time to make. Staff is usually pretty friendly and social though. One last thing is that if you eat there or have to wait for a while your clothes will smell like food :/","hemp cream cheese"
"ReviewID",2012-07-12T00:00:00.0000000,"I used to come here about once a week for their amazing vegetarian sandwiches. My favorite is the griefo with pepper jack cheese, hemp cream cheese, guacamole, sprouts, lettuce, black olives, onions, mushrooms, cucumbers, and tomatoes. The hemp cream cheese is to DIE for seriously! I also enjoy the humbolt, which is very similar, and the majic mushroom with sliced portabella mushrooms, teriyaki glaze, green bell peppers, pineapple and pepper jack cheese. The 8inch is soo big but makes a great and filling lunch. You can't beat the prices either. Get the garlic herb bread, it is the best. The only thing I do not like about this place is that the whole ""marijuana"" theme can get old and annoying. This location can also get really really busy and the sandwiches take time to make. Staff is usually pretty friendly and social though. One last thing is that if you eat there or have to wait for a while your clothes will smell like food :/","marijuana"
"ReviewID",2012-07-12T00:00:00.0000000,"I used to come here about once a week for their amazing vegetarian sandwiches. My favorite is the griefo with pepper jack cheese, hemp cream cheese, guacamole, sprouts, lettuce, black olives, onions, mushrooms, cucumbers, and tomatoes. The hemp cream cheese is to DIE for seriously! I also enjoy the humbolt, which is very similar, and the majic mushroom with sliced portabella mushrooms, teriyaki glaze, green bell peppers, pineapple and pepper jack cheese. The 8inch is soo big but makes a great and filling lunch. You can't beat the prices either. Get the garlic herb bread, it is the best. The only thing I do not like about this place is that the whole ""marijuana"" theme can get old and annoying. This location can also get really really busy and the sandwiches take time to make. Staff is usually pretty friendly and social though. One last thing is that if you eat there or have to wait for a while your clothes will smell like food :/","sliced portabella mushrooms"
"ReviewID",2012-07-12T00:00:00.0000000,"I used to come here about once a week for their amazing vegetarian sandwiches. My favorite is the griefo with pepper jack cheese, hemp cream cheese, guacamole, sprouts, lettuce, black olives, onions, mushrooms, cucumbers, and tomatoes. The hemp cream cheese is to DIE for seriously! I also enjoy the humbolt, which is very similar, and the majic mushroom with sliced portabella mushrooms, teriyaki glaze, green bell peppers, pineapple and pepper jack cheese. The 8inch is soo big but makes a great and filling lunch. You can't beat the prices either. Get the garlic herb bread, it is the best. The only thing I do not like about this place is that the whole ""marijuana"" theme can get old and annoying. This location can also get really really busy and the sandwiches take time to make. Staff is usually pretty friendly and social though. One last thing is that if you eat there or have to wait for a while your clothes will smell like food :/","amazing vegetarian sandwiches"
"ReviewID",2012-07-12T00:00:00.0000000,"I used to come here about once a week for their amazing vegetarian sandwiches. My favorite is the griefo with pepper jack cheese, hemp cream cheese, guacamole, sprouts, lettuce, black olives, onions, mushrooms, cucumbers, and tomatoes. The hemp cream cheese is to DIE for seriously! I also enjoy the humbolt, which is very similar, and the majic mushroom with sliced portabella mushrooms, teriyaki glaze, green bell peppers, pineapple and pepper jack cheese. The 8inch is soo big but makes a great and filling lunch. You can't beat the prices either. Get the garlic herb bread, it is the best. The only thing I do not like about this place is that the whole ""marijuana"" theme can get old and annoying. This location can also get really really busy and the sandwiches take time to make. Staff is usually pretty friendly and social though. One last thing is that if you eat there or have to wait for a while your clothes will smell like food :/","soo big"
"ReviewID",2012-07-12T00:00:00.0000000,"I used to come here about once a week for their amazing vegetarian sandwiches. My favorite is the griefo with pepper jack cheese, hemp cream cheese, guacamole, sprouts, lettuce, black olives, onions, mushrooms, cucumbers, and tomatoes. The hemp cream cheese is to DIE for seriously! I also enjoy the humbolt, which is very similar, and the majic mushroom with sliced portabella mushrooms, teriyaki glaze, green bell peppers, pineapple and pepper jack cheese. The 8inch is soo big but makes a great and filling lunch. You can't beat the prices either. Get the garlic herb bread, it is the best. The only thing I do not like about this place is that the whole ""marijuana"" theme can get old and annoying. This location can also get really really busy and the sandwiches take time to make. Staff is usually pretty friendly and social though. One last thing is that if you eat there or have to wait for a while your clothes will smell like food :/","teriyaki glaze"
"ReviewID",2012-07-12T00:00:00.0000000,"I used to come here about once a week for their amazing vegetarian sandwiches. My favorite is the griefo with pepper jack cheese, hemp cream cheese, guacamole, sprouts, lettuce, black olives, onions, mushrooms, cucumbers, and tomatoes. The hemp cream cheese is to DIE for seriously! I also enjoy the humbolt, which is very similar, and the majic mushroom with sliced portabella mushrooms, teriyaki glaze, green bell peppers, pineapple and pepper jack cheese. The 8inch is soo big but makes a great and filling lunch. You can't beat the prices either. Get the garlic herb bread, it is the best. The only thing I do not like about this place is that the whole ""marijuana"" theme can get old and annoying. This location can also get really really busy and the sandwiches take time to make. Staff is usually pretty friendly and social though. One last thing is that if you eat there or have to wait for a while your clothes will smell like food :/","garlic herb bread"
"ReviewID",2012-07-12T00:00:00.0000000,"I used to come here about once a week for their amazing vegetarian sandwiches. My favorite is the griefo with pepper jack cheese, hemp cream cheese, guacamole, sprouts, lettuce, black olives, onions, mushrooms, cucumbers, and tomatoes. The hemp cream cheese is to DIE for seriously! I also enjoy the humbolt, which is very similar, and the majic mushroom with sliced portabella mushrooms, teriyaki glaze, green bell peppers, pineapple and pepper jack cheese. The 8inch is soo big but makes a great and filling lunch. You can't beat the prices either. Get the garlic herb bread, it is the best. The only thing I do not like about this place is that the whole ""marijuana"" theme can get old and annoying. This location can also get really really busy and the sandwiches take time to make. Staff is usually pretty friendly and social though. One last thing is that if you eat there or have to wait for a while your clothes will smell like food :/","week"
"ReviewID",2012-07-12T00:00:00.0000000,"I used to come here about once a week for their amazing vegetarian sandwiches. My favorite is the griefo with pepper jack cheese, hemp cream cheese, guacamole, sprouts, lettuce, black olives, onions, mushrooms, cucumbers, and tomatoes. The hemp cream cheese is to DIE for seriously! I also enjoy the humbolt, which is very similar, and the majic mushroom with sliced portabella mushrooms, teriyaki glaze, green bell peppers, pineapple and pepper jack cheese. The 8inch is soo big but makes a great and filling lunch. You can't beat the prices either. Get the garlic herb bread, it is the best. The only thing I do not like about this place is that the whole ""marijuana"" theme can get old and annoying. This location can also get really really busy and the sandwiches take time to make. Staff is usually pretty friendly and social though. One last thing is that if you eat there or have to wait for a while your clothes will smell like food :/","green bell peppers"
"ReviewID",2012-07-12T00:00:00.0000000,"I used to come here about once a week for their amazing vegetarian sandwiches. My favorite is the griefo with pepper jack cheese, hemp cream cheese, guacamole, sprouts, lettuce, black olives, onions, mushrooms, cucumbers, and tomatoes. The hemp cream cheese is to DIE for seriously! I also enjoy the humbolt, which is very similar, and the majic mushroom with sliced portabella mushrooms, teriyaki glaze, green bell peppers, pineapple and pepper jack cheese. The 8inch is soo big but makes a great and filling lunch. You can't beat the prices either. Get the garlic herb bread, it is the best. The only thing I do not like about this place is that the whole ""marijuana"" theme can get old and annoying. This location can also get really really busy and the sandwiches take time to make. Staff is usually pretty friendly and social though. One last thing is that if you eat there or have to wait for a while your clothes will smell like food :/","Staff"
"ReviewID",2012-07-12T00:00:00.0000000,"I used to come here about once a week for their amazing vegetarian sandwiches. My favorite is the griefo with pepper jack cheese, hemp cream cheese, guacamole, sprouts, lettuce, black olives, onions, mushrooms, cucumbers, and tomatoes. The hemp cream cheese is to DIE for seriously! I also enjoy the humbolt, which is very similar, and the majic mushroom with sliced portabella mushrooms, teriyaki glaze, green bell peppers, pineapple and pepper jack cheese. The 8inch is soo big but makes a great and filling lunch. You can't beat the prices either. Get the garlic herb bread, it is the best. The only thing I do not like about this place is that the whole ""marijuana"" theme can get old and annoying. This location can also get really really busy and the sandwiches take time to make. Staff is usually pretty friendly and social though. One last thing is that if you eat there or have to wait for a while your clothes will smell like food :/","prices"
